# Hello! welcome to your data! Overload height: 1e+08. RT flexibility: 0.4. Ion ratio flexibility: 0.3. Blank can be this fraction of a sample: 0.3. S/N threshold: 4. Minimum peak height: 1000. Processed on: 2017-04-13 15:54:59,,,,,,,,,,,
,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,BlkRatio,rawArea
207,170410_Smp_32ppt-1C_C,Methionine,8.06,,45436268,45180191,2490515,1.222670189,111.742646,0.00563596,45436268
208,170410_Smp_32ppt4C_A,Methionine,8.12,,45826508,45570431,2478264,1.193453097,47.13148324,0.005587967,45826508
209,170410_Smp_32ppt4C_B,Methionine,8.13,,43331604,43075527,2274718,1.154860747,168.2963851,0.005909705,43331604
210,170410_Smp_32ppt4C_C,Methionine,8.12,,44937320,44681243,2535577,1.145256434,72.37122237,0.005698537,44937320
211,170410_Smp_40ppt-1C_A,Methionine,8.09,,60440860,60184783,3466570,1.161310228,61.05071053,0.004236819,60440860
212,170410_Smp_40ppt-1C_B,Methionine,8.05,,62068396,61812319,3798076,1.170825408,85.63022033,0.004125723,62068396
213,170410_Smp_40ppt-1C_C,Methionine,8.05,,61712308,61456231,3823421,1.128404606,32.71237219,0.004149529,61712308
214,170410_Smp_40ppt4C_A,Methionine,8.165,,43397240,43141163,2366552,1.182319483,67.57621544,0.005900767,43397240
215,170410_Smp_40ppt4C_B,Methionine,8.09,,32685140,32429063,1960918,1.224271677,162.9190433,0.007834661,32685140
216,170410_Smp_40ppt4C_C,Methionine,8.05,,20395628,20139551,1189480,1.179034402,22.43875191,0.012555485,20395628
217,170410_Poo_April10AqExtractsFull_1,Proline,9.245,overloaded?,3749167104,3747314859,133507296,64.77627049,116.303486,0.000494042,3749167104
218,170410_Poo_April10AqExtractsFull_2,Proline,9.245,overloaded?,3646225152,3644372907,133755008,76.67082349,157.535174,0.00050799,3646225152
219,170410_Poo_April10AqExtractsFull_3,Proline,9.295,overloaded?,3651147520,3649295275,133702744,79.57437212,140.1597212,0.000507305,3651147520
220,170410_Poo_April10AqExtractsHalf_1,Proline,9.285,overloaded?,3721326336,3719474091,133660120,95.47551762,142.9001829,0.000497738,3721326336
221,170410_Poo_April10AqExtractsHalf_2,Proline,9.24,overloaded?,3664832256,3662980011,134072384,99.06354997,2028.292678,0.000505411,3664832256
222,170410_Poo_April10AqExtractsHalf_3,Proline,9.345,overloaded?,3651210496,3649358251,134030640,98.11299881,503.6349294,0.000507296,3651210496
223,170410_Smp_32ppt-1C_A,Proline,9.3,overloaded?,3085188608,3083336363,133894720,105.4694879,290.0233405,0.000600367,3085188608
224,170410_Smp_32ppt-1C_B,Proline,9.26,overloaded?,3187547392,3185695147,134092280,101.9473099,853.4390203,0.000581088,3187547392
225,170410_Smp_32ppt-1C_C,Proline,9.255,overloaded?,3189380864,3187528619,133897816,103.1424073,233.2339905,0.000580754,3189380864
226,170410_Smp_32ppt4C_A,Proline,9.285,overloaded?,2824346880,2822494635,133855400,113.6024512,206.1188799,0.000655814,2824346880
227,170410_Smp_32ppt4C_B,Proline,9.3,overloaded?,2905533184,2903680939,133580832,101.9386823,113.6119783,0.000637489,2905533184
228,170410_Smp_32ppt4C_C,Proline,9.245,overloaded?,3259088128,3257235883,133661520,87.84903421,121.0936539,0.000568332,3259088128
229,170410_Smp_40ppt-1C_A,Proline,9.23,overloaded?,4169977600,4168125355,133632896,53.41318489,137.0516135,0.000444186,4169977600
230,170410_Smp_40ppt-1C_B,Proline,9.245,overloaded?,4165927936,4164075691,134141440,54.00680845,2454.484253,0.000444618,4165927936
231,170410_Smp_40ppt-1C_C,Proline,9.215,overloaded?,4150806272,4148954027,133839208,55.60847747,214.7143062,0.000446237,4150806272
232,170410_Smp_40ppt4C_A,Proline,9.265,overloaded?,3797614336,3795762091,133564296,60.50624326,133.6337492,0.000487739,3797614336
233,170410_Smp_40ppt4C_B,Proline,9.265,overloaded?,3648890880,3647038635,133715440,69.28925142,161.85316,0.000507619,3648890880
234,170410_Smp_40ppt4C_C,Proline,9.295,overloaded?,3560221952,3558369707,133660256,77.93198293,148.8161342,0.000520261,3560221952
235,170410_Poo_April10AqExtractsFull_1,Serine,11.89,,10824796,10566014,819723,4.333336536,50.39355887,0.023906409,10824796
236,170410_Poo_April10AqExtractsFull_2,Serine,11.77,Bad IR,9472344,9213562,691372,8.085530056,14.15914035,0.027319743,9472344
237,170410_Poo_April10AqExtractsFull_3,Serine,11.725,,11317974,11059192,870525,5.837898146,46.69263377,0.022864693,11317974
238,170410_Poo_April10AqExtractsHalf_1,Serine,11.775,,5986325,5727543,473269,4.100910769,18.45604878,0.043228859,5986325
239,170410_Poo_April10AqExtractsHalf_2,Serine,11.745,,6219628,5960846,529579,2.98456666,21.11307978,0.041607312,6219628
240,170410_Poo_April10AqExtractsHalf_3,Serine,11.785,,5911063,5652281,556738,2.542715312,33.02647805,0.043779266,5911063
241,170410_Smp_32ppt-1C_A,Serine,11.815,,10984271,10725489,891804,5.316396691,98.4655587,0.023559324,10984271
242,170410_Smp_32ppt-1C_B,Serine,11.77,,9373969,9115187,797454,6.088985616,14.56089548,0.027606449,9373969
243,170410_Smp_32ppt-1C_C,Serine,11.82,,9869347,9610565,875404,3.918005837,57.37339708,0.026220782,9869347
244,170410_Smp_32ppt4C_A,Serine,11.885,,9722120,9463338,919633,3.24562487,42.23805969,0.026617857,9722120
245,170410_Smp_32ppt4C_B,Serine,11.87,,10977931,10719149,1009536,3.125523973,52.64918513,0.02357293,10977931
246,170410_Smp_32ppt4C_C,Serine,11.87,,9297876,9039094,747537,3.120703144,18.03063651,0.027832378,9297876
247,170410_Smp_40ppt-1C_A,Serine,11.84,,11206004,10947222,958940,6.052424804,35.36581207,0.023093156,11206004
248,170410_Smp_40ppt-1C_B,Serine,11.78,,11960986,11702204,997701,3.763125729,24.56250246,0.021635507,11960986
249,170410_Smp_40ppt-1C_C,Serine,11.825,,10209535,9950753,957804,4.219998413,18.52577488,0.02534709,10209535
250,170410_Smp_40ppt4C_A,Serine,11.85,,8850197,8591415,652454,4.258087781,27.88991484,0.029240253,8850197
251,170410_Smp_40ppt4C_B,Serine,11.8,,7991819,7733037,760207,6.483350748,51.91562926,0.032380863,7991819
252,170410_Smp_40ppt4C_C,Serine,11.73,,7522747,7263965,486021,4.851419554,18.32609296,0.034399934,7522747
253,170410_Poo_April10AqExtractsFull_1,Threonine,10.77,,30610722,30326900,2088559,1.870672537,60.9725751,0.00927198,30610722
254,170410_Poo_April10AqExtractsFull_2,Threonine,10.66,,26257524,25973702,1790607,1.982840694,46.44939427,0.010809168,26257524
255,170410_Poo_April10AqExtractsFull_3,Threonine,10.705,,23457474,23173652,1832403,1.971834365,27.60084234,0.012099427,23457474
256,170410_Poo_April10AqExtractsHalf_1,Threonine,10.645,,15342158,15058336,1057595,1.937205001,85.23138962,0.018499484,15342158
257,170410_Poo_April10AqExtractsHalf_2,Threonine,10.6,,12714678,12430856,874981,1.954726676,14.30067933,0.02232239,12714678
258,170410_Poo_April10AqExtractsHalf_3,Threonine,10.665,,14724554,14440732,944040,1.960634591,21.79081477,0.019275423,14724554
259,170410_Smp_32ppt-1C_A,Threonine,10.685,,24879440,24595618,1745199,1.833300997,52.69968622,0.011407893,24879440
260,170410_Smp_32ppt-1C_B,Threonine,10.68,,20126054,19842232,1282206,1.968901882,92.7845354,0.014102218,20126054
261,170410_Smp_32ppt-1C_C,Threonine,10.695,,25076682,24792860,1650302,1.993824369,168.4491476,0.011318164,25076682
262,170410_Smp_32ppt4C_A,Threonine,10.77,,30946080,30662258,2286150,1.867474693,121.2532049,0.009171501,30946080
263,170410_Smp_32ppt4C_B,Threonine,10.76,,31902816,31618994,2484015,1.898585673,50.14446272,0.008896456,31902816
264,170410_Smp_32ppt4C_C,Threonine,10.755,,36065156,35781334,2487938,2.020165381,80.86880004,0.007869701,36065156
265,170410_Smp_40ppt-1C_A,Threonine,10.7,,33209212,32925390,2439971,1.929258383,80.90128673,0.008546484,33209212
266,170410_Smp_40ppt-1C_B,Threonine,10.71,,30470776,30186954,2363616,1.915383564,45.2952281,0.009314564,30470776
267,170410_Smp_40ppt-1C_C,Threonine,10.7,,30292714,30008892,2229343,1.891805656,89.74463229,0.009369316,30292714
268,170410_Smp_40ppt4C_A,Threonine,10.77,,31804678,31520856,2236236,1.899499824,121.8219165,0.008923907,31804678
269,170410_Smp_40ppt4C_B,Threonine,10.715,,28904886,28621064,2208787,1.91381109,442.1612637,0.00981917,28904886
270,170410_Smp_40ppt4C_C,Threonine,10.65,,21180718,20896896,1557537,1.987084762,47.1855033,0.013400018,21180718
271,170410_Poo_April10AqExtractsFull_1,Tyrosine,9.67,,73884568,73509265,6446265,1.154699687,48.85025119,0.005079586,73884568
272,170410_Poo_April10AqExtractsFull_2,Tyrosine,9.655,,86343632,85968329,7285039,1.181665699,145.994722,0.00434662,86343632
273,170410_Poo_April10AqExtractsFull_3,Tyrosine,9.67,,88443912,88068609,7435884,1.318292191,63.60602843,0.004243401,88443912
274,170410_Poo_April10AqExtractsHalf_1,Tyrosine,9.5,,69769416,69394113,4553645,1.092476284,64.28044893,0.005379191,69769416
275,170410_Poo_April10AqExtractsHalf_2,Tyrosine,9.475,,60896848,60521545,3883462,1.181659448,60.15997043,0.00616293,60896848
276,170410_Poo_April10AqExtractsHalf_3,Tyrosine,9.525,,70627592,70252289,3993396,1.171543581,65.21647591,0.00531383,70627592
277,170410_Smp_32ppt-1C_A,Tyrosine,9.63,,18228088,17852785,2116911,1.281486573,33.69518364,0.020589269,18228088
278,170410_Smp_32ppt-1C_B,Tyrosine,9.64,,17619534,17244231,1944891,1.27220315,35.76816793,0.021300393,17619534
279,170410_Smp_32ppt-1C_C,Tyrosine,9.67,,15305606,14930303,1548727,0.998925015,36.70053788,0.024520623,15305606
280,170410_Smp_32ppt4C_A,Tyrosine,9.77,,104974128,104598825,8948621,1.095074655,89.76268816,0.003575195,104974128
281,170410_Smp_32ppt4C_B,Tyrosine,9.71,,139206960,138831657,13103782,1.216553444,69.32401042,0.002696007,139206960
282,170410_Smp_32ppt4C_C,Tyrosine,9.67,,214247776,213872473,20243920,1.129563865,65.0514019,0.001751724,214247776
283,170410_Smp_40ppt-1C_A,Tyrosine,9.645,,11642809,11267506,1008316,1.163390906,17.96482833,0.032234747,11642809
284,170410_Smp_40ppt-1C_B,Tyrosine,9.67,,10834529,10459226,873064,1.067672171,20.50104844,0.034639531,10834529
285,170410_Smp_40ppt-1C_C,Tyrosine,9.615,,14833802,14458499,1460891,1.28158879,78.89512322,0.025300526,14833802
286,170410_Smp_40ppt4C_A,Tyrosine,9.7,,143813376,143438073,16649371,1.064765481,40.02367822,0.002609653,143813376
287,170410_Smp_40ppt4C_B,Tyrosine,9.655,,128154832,127779529,10018420,1.082919341,88.51665041,0.002928512,128154832
288,170410_Smp_40ppt4C_C,Tyrosine,9.64,,132845576,132470273,13135085,1.125052329,46.68760537,0.002825107,132845576
289,170410_Poo_April10AqExtractsFull_1,Valine,9.085,,37104528,36837948,1812004,7.727297586,190.7978363,0.007184568,37104528
290,170410_Poo_April10AqExtractsFull_2,Valine,9.045,,30982692,30716112,1118013,8.35222629,152.4860873,0.008604159,30982692
291,170410_Poo_April10AqExtractsFull_3,Valine,8.985,,28056552,27789972,968006,6.902101365,79.75633904,0.009501524,28056552
292,170410_Poo_April10AqExtractsHalf_1,Valine,8.975,,17650952,17384372,627233,7.649810975,181.0327611,0.015102868,17650952
293,170410_Poo_April10AqExtractsHalf_2,Valine,9.035,,16415513,16148933,549898,8.052591122,80.77951604,0.016239517,16415513
294,170410_Poo_April10AqExtractsHalf_3,Valine,8.95,,18948694,18682114,676747,8.999377837,107.6762785,0.014068516,18948694
295,170410_Smp_32ppt-1C_A,Valine,8.995,,23486040,23219460,964213,8.669423336,100.1968306,0.011350573,23486040
296,170410_Smp_32ppt-1C_B,Valine,9.11,,20662346,20395766,708679,7.765837352,72.94360067,0.01290173,20662346
297,170410_Smp_32ppt-1C_C,Valine,9.045,,25276294,25009714,1128191,8.737856298,38.61286108,0.010546641,25276294
298,170410_Smp_32ppt4C_A,Valine,9.145,,31132182,30865602,1253794,9.091017985,103.663125,0.008562843,31132182
299,170410_Smp_32ppt4C_B,Valine,9.1,,33970624,33704044,1573655,7.805254998,85.85485765,0.007847368,33970624
300,170410_Smp_32ppt4C_C,Valine,9.085,,42330408,42063828,1910454,7.929120007,67.74436037,0.006297601,42330408
301,170410_Smp_40ppt-1C_A,Valine,9.085,,32004830,31738250,1312943,7.490099933,155.7936718,0.008329368,32004830
302,170410_Smp_40ppt-1C_B,Valine,9.04,,28227518,27960938,1209769,7.081615583,26.82227626,0.009443976,28227518
303,170410_Smp_40ppt-1C_C,Valine,9.06,,29290122,29023542,1066443,7.085444443,851.0978668,0.009101362,29290122
304,170410_Smp_40ppt4C_A,Valine,9.115,,46515788,46249208,2201604,8.151726265,71.02711011,0.005730957,46515788
305,170410_Smp_40ppt4C_B,Valine,9.07,,37196752,36930172,1405927,7.300467761,213.3987278,0.007166755,37196752
306,170410_Smp_40ppt4C_C,Valine,9.065,,29260508,28993928,1015804,7.96279052,629.9471444,0.009110573,29260508
307,170410_Poo_April10AqExtractsFull_1,Hydroxylysine,NA,Bad RT,NA,7870005,209841,0.97015792,26.99294741,0.001709144,7883479
308,170410_Poo_April10AqExtractsFull_2,Hydroxylysine,NA,Bad RT,NA,6408833,187306,0.969440242,Inf,0.002098,6422307
309,170410_Poo_April10AqExtractsFull_3,Hydroxylysine,NA,Bad RT,NA,6069902,185869,0.957069368,24.52372335,0.002214889,6083376
310,170410_Poo_April10AqExtractsHalf_1,Hydroxylysine,NA,Bad RT,NA,3221774,120779,0.924273387,144.1082408,0.00416475,3235248
311,170410_Poo_April10AqExtractsHalf_2,Hydroxylysine,NA,Bad RT,NA,3166438,118674,0.974525266,80.92339206,0.004237224,3179912
312,170410_Poo_April10AqExtractsHalf_3,Hydroxylysine,NA,Bad RT,NA,3726276,122617,0.945616824,627.1091579,0.003602915,3739750
313,170410_Smp_32ppt-1C_A,Hydroxylysine,NA,Bad RT,NA,7121106,213444,0.999551121,55.40264137,0.001888548,7134580
314,170410_Smp_32ppt-1C_B,Hydroxylysine,NA,Bad RT,NA,5920627,185733,0.962502301,57.0582395,0.002270605,5934101
315,170410_Smp_32ppt-1C_C,Hydroxylysine,NA,Bad RT,NA,6674321,195480,0.972015615,26.64141937,0.002014715,6687795
316,170410_Smp_32ppt4C_A,Hydroxylysine,NA,Bad RT,NA,7523688,207246,0.979932552,33.76613818,0.001787676,7537162
317,170410_Smp_32ppt4C_B,Hydroxylysine,NA,Bad RT,NA,7675028,210796,0.975935519,44.22321353,0.001752487,7688502
318,170410_Smp_32ppt4C_C,Hydroxylysine,NA,Bad RT,NA,8011331,233159,0.97325621,26.72819783,0.001679044,8024805
319,170410_Smp_40ppt-1C_A,Hydroxylysine,NA,Bad RT,NA,7411578,223769,0.990007725,39.21594301,0.001814667,7425052
320,170410_Smp_40ppt-1C_B,Hydroxylysine,NA,Bad RT,NA,7489033,221164,0.989297662,23.36516671,0.001795933,7502507
321,170410_Smp_40ppt-1C_C,Hydroxylysine,NA,Bad RT,NA,7800092,232060,0.971353911,23.14302799,0.001724437,7813566
322,170410_Smp_40ppt4C_A,Hydroxylysine,NA,Bad RT,NA,5450398,162087,0.966279179,54.08079856,0.002466017,5463872
323,170410_Smp_40ppt4C_B,Hydroxylysine,NA,Bad RT,NA,4759449,161839,0.954863229,38.83230025,0.002823008,4772923
324,170410_Smp_40ppt4C_C,Hydroxylysine,NA,Bad RT,NA,4397952,145659,0.972596633,47.89564043,0.003054341,4411426
325,170410_Poo_April10AqExtractsFull_1,trans Hydroxyl proline,11.11,,53206160,52122720,3593132,2.507325538,20.78996058,0.020363056,53206160
326,170410_Poo_April10AqExtractsFull_2,trans Hydroxyl proline,11.015,,51186428,50102988,3424865,2.501778738,20.43875756,0.021166548,51186428
327,170410_Poo_April10AqExtractsFull_3,trans Hydroxyl proline,11.01,,49731776,48648336,3650213,2.570697391,20.93009927,0.021785669,49731776
328,170410_Poo_April10AqExtractsHalf_1,trans Hydroxyl proline,11.01,,28985390,27901950,2204333,2.805088595,9.333910292,0.037378831,28985390
329,170410_Poo_April10AqExtractsHalf_2,trans Hydroxyl proline,11.02,,26870008,25786568,1822460,2.374988156,16.03004498,0.040321536,26870008
330,170410_Poo_April10AqExtractsHalf_3,trans Hydroxyl proline,11.03,,27756464,26673024,2156382,2.681789921,16.70586901,0.03903379,27756464
331,170410_Smp_32ppt-1C_A,trans Hydroxyl proline,11.035,,23745650,22662210,1463319,2.464874041,8.611312193,0.045626883,23745650
332,170410_Smp_32ppt-1C_B,trans Hydroxyl proline,11.01,,23977716,22894276,1640357,2.786551227,11.69210363,0.045185288,23977716
333,170410_Smp_32ppt-1C_C,trans Hydroxyl proline,11.04,,24001570,22918130,1829181,2.688144658,8.797649292,0.04514038,24001570
334,170410_Smp_32ppt4C_A,trans Hydroxyl proline,11.055,,28088714,27005274,1799065,2.486507402,13.43323921,0.038572076,28088714
335,170410_Smp_32ppt4C_B,trans Hydroxyl proline,11.04,,32201762,31118322,2098783,2.539698121,25.02230969,0.033645364,32201762
336,170410_Smp_32ppt4C_C,trans Hydroxyl proline,11.06,,36869436,35785996,2518484,2.570630567,16.51663613,0.029385858,36869436
337,170410_Smp_40ppt-1C_A,trans Hydroxyl proline,11.055,,81915080,80831640,5749857,2.56938348,24.87295514,0.01322638,81915080
338,170410_Smp_40ppt-1C_B,trans Hydroxyl proline,11.03,,83036384,81952944,6018124,2.470017136,26.94719154,0.013047774,83036384
339,170410_Smp_40ppt-1C_C,trans Hydroxyl proline,11.04,,82298488,81215048,5655271,2.590836556,34.48823984,0.013164762,82298488
340,170410_Smp_40ppt4C_A,trans Hydroxyl proline,11.1,,69958832,68875392,4611717,2.512180905,23.97472935,0.015486822,69958832
341,170410_Smp_40ppt4C_B,trans Hydroxyl proline,11.065,,59974756,58891316,4157735,2.40315693,20.81426745,0.018064934,59974756
342,170410_Smp_40ppt4C_C,trans Hydroxyl proline,11.045,,57231328,56147888,3804810,2.413660928,22.57342011,0.01893089,57231328
343,170410_Poo_April10AqExtractsFull_1,Aminobutyric Acid,11.78,,834345,794467,70644,39.1895256,267.4787608,0.047795576,834345
344,170410_Poo_April10AqExtractsFull_2,Aminobutyric Acid,11.8,Bad IR,509789,469911,43148,2.826022363,265.4133817,0.07822452,509789
345,170410_Poo_April10AqExtractsFull_3,Aminobutyric Acid,11.775,Bad IR,661469,621591,46916,2.162023736,Inf,0.060287028,661469
346,170410_Poo_April10AqExtractsHalf_1,Aminobutyric Acid,11.88,Bad IR,481877,441999,39403,1.134410121,178.2258183,0.082755558,481877
347,170410_Poo_April10AqExtractsHalf_2,Aminobutyric Acid,11.91,Bad IR,274121,234243,25461,1.916233258,67.74482591,0.145475903,274121
348,170410_Poo_April10AqExtractsHalf_3,Aminobutyric Acid,11.86,Bad IR,303749,263871,32570,1.032710249,205.6826146,0.131286029,303749
349,170410_Smp_32ppt-1C_A,Aminobutyric Acid,11.82,Bad IR,274620,234742,34163,53.72065728,1014.357934,0.145211565,274620
350,170410_Smp_32ppt-1C_B,Aminobutyric Acid,11.83,Bad IR,260135,220257,25947,1.286987884,44.97886729,0.153297326,260135
351,170410_Smp_32ppt-1C_C,Aminobutyric Acid,11.755,Bad IR,407340,367462,31411,16.42036522,137.7830759,0.097898561,407340
352,170410_Smp_32ppt4C_A,Aminobutyric Acid,11.84,Bad IR,895515,855637,73555,1502.541946,Inf,0.044530801,895515
353,170410_Smp_32ppt4C_B,Aminobutyric Acid,11.945,Bad IR,1123261,1083383,115726,264.9200472,650.6593407,0.035501989,1123261
354,170410_Smp_32ppt4C_C,Aminobutyric Acid,11.98,Bad IR,1114798,1074920,85390,2482.846325,Inf,0.035771503,1114798
355,170410_Smp_40ppt-1C_A,Aminobutyric Acid,11.785,,698409,658531,54583,23.19293993,230.8153998,0.057098348,698409
356,170410_Smp_40ppt-1C_B,Aminobutyric Acid,11.81,Bad IR,626402,586524,64517,58.02704956,189.1652148,0.063661993,626402
357,170410_Smp_40ppt-1C_C,Aminobutyric Acid,11.735,,557038,517160,46675,28.57630944,22.37849248,0.071589371,557038
358,170410_Smp_40ppt4C_A,Aminobutyric Acid,11.795,Bad IR,1329255,1289377,110129,15278.7931,238.8767001,0.030000263,1329255
359,170410_Smp_40ppt4C_B,Aminobutyric Acid,11.9,Bad IR,546071,506193,46769,18.15576687,5.284052218,0.073027134,546071
360,170410_Smp_40ppt4C_C,Aminobutyric Acid,11.805,Bad IR,961413,921535,87481,15.24793821,40059.875,0.041478532,961413
361,170410_Poo_April10AqExtractsFull_1,Betaine,7.555,overloaded?Bad IR,6499510272,6285424048,133544400,21.94005606,109.8542537,0.032938824,6499510272
362,170410_Poo_April10AqExtractsFull_2,Betaine,7.53,overloaded?Bad IR,6542728704,6328642480,133679968,22.57603302,139.6893931,0.032721244,6542728704
363,170410_Poo_April10AqExtractsFull_3,Betaine,7.505,overloaded?,6542562816,6328476592,133548080,22.87213224,106.30817,0.032722074,6542562816
364,170410_Poo_April10AqExtractsHalf_1,Betaine,7.525,overloaded?,5889812992,5675726768,133701768,25.51791572,149.5568291,0.036348561,5889812992
365,170410_Poo_April10AqExtractsHalf_2,Betaine,7.555,overloaded?,5819569152,5605482928,133865904,27.05190177,249.9884907,0.036787298,5819569152
366,170410_Poo_April10AqExtractsHalf_3,Betaine,7.545,overloaded?,5870074880,5655988656,133772888,28.2332654,183.1760053,0.036470782,5870074880
367,170410_Smp_32ppt-1C_A,Betaine,7.54,overloaded?,5957109760,5743023536,133538320,28.28966595,113.4721895,0.035937935,5957109760
368,170410_Smp_32ppt-1C_B,Betaine,7.555,overloaded?,5831746560,5617660336,133572696,29.04971966,118.7103233,0.036710481,5831746560
369,170410_Smp_32ppt-1C_C,Betaine,7.53,overloaded?,6001339904,5787253680,133546824,28.9279307,110.0568403,0.035673071,6001339904
